2,2020/7/16,5,15:00,00:30,commute,17,,,,0,0
2,2020/7/16,5,15:30,03:50,meeting,13,,,school,0,3
2,2020/7/16,5,19:20,01:00,commute,17,,,,0,0
2,2020/7/16,5,20:20,00:40,food,1,737,Night market,,5,0
2,2020/7/16,5,21:00,00:10,commute,17,,,,0,0
2,2020/7/16,5,21:10,00:20,leisure,10,,,home,0,1
2,2020/7/16,5,21:30,00:10,commute,17,,,,0,0
2,2020/7/16,5,21:40,01:20,work out,9,world gym,gym,,8,0
2,2020/7/16,5,23:00,00:10,commute,17,,,,0,0
2,2020/7/16,5,23:10,01:50,leisure,10,,,home,0,1
2,2020/7/17,6,01:00,08:30,sleep,3,,,home,0,1
2,2020/7/17,6,09:30,00:30,leisure,10,,,home,0,1
2,2020/7/17,6,10:00,01:00,commute,17,,,,0,0
2,2020/7/17,6,11:00,00:30,others,18,?�薩大飯�?hotel,,11,0,
2,2020/7/17,6,11:30,00:30,commute,17,,,,0,0
2,2020/7/17,6,12:00,01:30,food,1,les piccola,restaurant,,5,0
2,2020/7/17,6,13:30,00:10,commute,17,,,,0,0
2,2020/7/17,6,13:40,00:40,food,1,?��?好�?永康店�?,Dessert shop,,5,0
2,2020/7/17,6,14:20,00:20,commute,17,,,,0,0
2,2020/7/17,6,14:40,03:00,shopping,12,TAIPEI 101,Shopping mall,,6,0
2,2020/7/17,6,17:40,00:20,commute,17,,,,0,0
2,2020/7/17,6,18:00,00:35,food,1,?��??��??��???大�?信義�?Ice cream and drink shop,,10,0,
2,2020/7/17,6,18:35,03:25,lesson,4,SK2 TOFEL,cramming school,,9,0
2,2020/7/17,6,22:00,00:20,commute,17,,,,0,0
2,2020/7/17,6,22:20,02:40,others,18,?�薩大飯�?hotel,,11,0,
2,2020/7/18,7,01:00,09:00,sleep,3,?�薩大飯�?hotel,,11,0,
2,2020/7/18,7,10:00,00:30,beauty,16,?�薩大飯�?hotel,,11,0,
2,2020/7/18,7,10:30,00:30,commute,17,,,,0,0
2,2020/7/18,7,11:00,01:20,food,1,JIATE LIFE 中山�?Cafe,,4,0,
2,2020/7/18,7,12:20,05:10,shopping,12,?�西?��?三�??�貨,Shopping mall,,6,0
2,2020/7/18,7,17:30,01:05,food,1,?�絲?��?,Italian restaurant,,5,0
2,2020/7/18,7,18:35,00:25,commute,17,,,,0,0
2,2020/7/18,7,19:00,03:00,shopping,12,BELLAVITA,Department store,,6,0
2,2020/7/18,7,22:00,00:20,commute,17,,,,0,0
2,2020/7/18,7,22:20,02:10,others,18,?�薩大飯�?hotel,,11,0,
2,2020/7/19,1,00:30,09:20,sleep,3,?�薩大飯�?hotel,,11,0,
2,2020/7/19,1,09:50,00:40,beauty,16,?�薩大飯�?hotel,,11,0,
2,2020/7/19,1,10:30,00:50,commute,17,,,,0,0
2,2020/7/19,1,11:20,00:40,shopping,12,ATT 4 Recharge,Department store,,6,0
2,2020/7/19,1,12:00,00:30,commute,17,,,,0,0
2,2020/7/19,1,12:30,02:00,food,1,泰滾,Hot pot restaurant,,5,0
2,2020/7/19,1,14:30,00:20,hangout,11,,,,0,0
2,2020/7/19,1,14:50,01:10,shopping,12,Sogo Fuxing Store,Department store,,6,0
2,2020/7/19,1,16:00,00:20,commute,17,,,,0,0
2,2020/7/19,1,16:20,00:40,food,1,Drip Cafe 好滴 站�?�?Cafe,,4,0,
2,2020/7/19,1,17:00,00:50,hangout,11,Taipei Station,Train station,,12,0
2,2020/7/19,1,17:50,00:40,commute,17,,,,0,0
2,2020/7/19,1,18:30,02:50,leisure,10,,,home,0,1
2,2020/7/19,1,21:20,01:40,work out,9,world gym,gym,,8,0
2,2020/7/19,1,23:00,00:10,commute,17,,,,0,0
2,2020/7/19,1,23:10,01:30,leisure,10,,,home,0,1
2,2020/7/20,2,00:40,08:30,sleep,3,,,home,0,1
2,2020/7/20,2,09:10,03:00,leisure,10,,,home,0,1
2,2020/7/20,2,12:10,00:50,commute,17,,,,0,0
2,2020/7/20,2,13:00,04:00,work,6,,,company,0,2
2,2020/7/20,2,17:00,00:50,commute,17,,,,0,0
2,2020/7/20,2,17:50,01:10,leisure,10,,,home,0,1
2,2020/7/20,2,19:00,00:30,commute,17,,,,0,0
2,2020/7/20,2,19:30,01:00,shopping,12,IKEA ?��?,Home goods store,,6,0
2,2020/7/20,2,20:30,00:30,food,1,?��??��?�?Dessert restaurant,,5,0,
2,2020/7/20,2,21:00,00:40,commute,17,,,,0,0
2,2020/7/20,2,21:40,02:20,leisure,10,,,home,0,1
2,2020/7/21,3,00:00,09:00,sleep,3,,,home,0,1
2,2020/7/21,3,09:00,03:10,leisure,10,,,home,0,1
2,2020/7/21,3,12:10,00:50,commute,17,,,,0,0
2,2020/7/21,3,13:00,04:00,work,6,,,company,0,2
2,2020/7/21,3,17:00,00:40,commute,17,,,,0,0
2,2020/7/21,3,17:40,00:50,food,1,山�??�麵,Ramen restaurant,,5,0
2,2020/7/21,3,18:30,03:35,lesson,4,SK2 TOFEL,cramming school,,9,0
2,2020/7/21,3,22:05,00:40,commute,17,,,,0,0
2,2020/7/21,3,22:45,02:15,leisure,10,,,home,0,1
2,2020/7/22,4,01:00,08:40,sleep,3,,,home,0,1
2,2020/7/22,4,09:40,02:40,leisure,10,,,home,0,1
2,2020/7/22,4,12:20,00:40,commute,17,,,,0,0
2,2020/7/22,4,13:00,04:00,work,6,,,,0,0
2,2020/7/22,4,17:00,00:50,commute,17,,,,0,0
2,2020/7/22,4,17:50,00:20,leisure,10,,,home,0,1
2,2020/7/22,4,18:10,00:10,commute,17,,,,0,0
2,2020/7/22,4,18:20,00:30,food,1,?�鮮,Conveyor belt sushi restaurant,,5,0
2,2020/7/22,4,18:50,02:30,entertainment,8,美�???shopping mall,,6,0,
2,2020/7/22,4,21:20,00:10,commute,17,,,,0,0
2,2020/7/22,4,21:30,00:10,leisure,10,,,home,0,1
2,2020/7/22,4,21:40,00:10,commute,17,,,,0,0
2,2020/7/22,4,21:50,00:50,work out,9,world gym,gym,,8,0
2,2020/7/22,4,22:40,00:10,commute,17,,,,0,0
2,2020/7/22,4,22:50,02:10,leisure,10,,,home,0,1
2,2020/7/23,5,01:00,08:00,sleep,3,,,home,0,1
2,2020/7/23,5,09:00,00:20,leisure,10,,,home,0,1
2,2020/7/23,5,09:20,00:10,commute,17,,,,0,0
2,2020/7/23,5,09:30,02:30,work,6,,,company,0,2
2,2020/7/23,5,12:00,00:20,commute,17,,,,0,0
2,2020/7/23,5,12:20,01:00,leisure,10,,,home,0,1
2,2020/7/23,5,13:20,00:40,commute,17,,,,0,0
2,2020/7/23,5,14:00,05:20,meeting,13,,,school,0,3
2,2020/7/23,5,19:20,01:20,food,1,小曼谷�?泰�???Thai restaurant,,5,0,
2,2020/7/23,5,20:40,00:50,commute,17,,,,0,0
2,2020/7/23,5,21:30,03:30,leisure,10,,,home,0,1
2,2020/7/24,6,01:00,09:00,sleep,3,,,home,0,1
2,2020/7/24,6,10:00,02:20,leisure,10,,,home,0,1
2,2020/7/24,6,12:20,00:40,commute,17,,,,0,0
2,2020/7/24,6,13:00,04:00,work,6,,,company,0,2
2,2020/7/24,6,17:00,00:40,commute,17,,,,0,0
2,2020/7/24,6,17:40,00:50,food,1,?�復?��?�?Noodle shop,,5,0,
2,2020/7/24,6,18:30,03:40,lesson,4,SK2 TOEFL,Cramming school,,9,0
2,2020/7/24,6,22:10,00:45,commute,17,,,,0,0
2,2020/7/24,6,22:55,03:05,leisure,10,,,home,0,1
2,2020/7/25,7,02:00,07:00,sleep,3,,,home,0,1
2,2020/7/25,7,09:00,00:20,leisure,10,,,home,0,1
2,2020/7/25,7,09:20,00:40,commute,17,,,,0,0
2,2020/7/25,7,10:00,03:00,hangout,11,?��?好�??��??��?,Bakery,,4,0
2,2020/7/25,7,13:00,01:30,food,1,Syntrend,Shopping mall,,6,0
2,2020/7/25,7,14:30,01:00,commute,17,,,,0,0
2,2020/7/25,7,15:30,09:00,leisure,10,,,home,0,1
2,2020/7/26,1,00:30,09:30,sleep,3,,,home,0,1
2,2020/7/26,1,10:00,05:50,leisure,10,,,home,0,1
2,2020/7/26,1,15:50,00:40,commute,17,,,,0,0
2,2020/7/26,1,16:30,01:45,shopping,12,?��?三�??��??�西店�?�?Department store,,6,0,
2,2020/7/26,1,18:15,00:15,commute,17,,,,0,0
2,2020/7/26,1,18:30,02:30,food,1,?��?麻辣??麻辣?��? 麻辣鴨�? 宵�? 海鮮,Hot pot restaurant,,5,0
2,2020/7/26,1,21:00,00:40,commute,17,,,,0,0
2,2020/7/26,1,21:40,00:50,leisure,10,,,home,0,1
2,2020/7/26,1,22:30,00:10,commute,17,,,,0,0
2,2020/7/26,1,22:40,01:20,work out,9,world gym,gym,,8,0
2,2020/7/27,2,00:00,01:00,leisure,10,,,home,0,1
2,2020/7/27,2,01:00,09:00,sleep,3,,,home,0,1
2,2020/7/27,2,10:00,02:20,leisure,10,,,home,0,1
2,2020/7/27,2,12:20,00:45,commute,17,,,,0,0
2,2020/7/27,2,13:05,03:55,work,6,,,company,0,2
2,2020/7/27,2,17:00,00:45,commute,17,,,,0,0
2,2020/7/27,2,17:45,00:55,food,1,鳳華?�麵,Restaurant,,5,0
2,2020/7/27,2,18:40,00:10,commute,17,,,,0,0
2,2020/7/27,2,18:50,02:20,entertainment,8,Mirawar,shopping mall,,6,0
2,2020/7/27,2,21:10,00:10,commute,17,,,,0,0
2,2020/7/27,2,21:20,00:10,food,1,麥當??Fast food restaurant,,5,0,
2,2020/7/27,2,21:30,00:10,commute,17,,,,0,0
2,2020/7/27,2,21:40,03:40,leisure,10,,,home,0,1
2,2020/7/28,3,01:20,08:10,sleep,3,,,home,0,1
2,2020/7/28,3,09:30,00:05,commute,17,,,,0,0
2,2020/7/28,3,09:35,00:05,Others,18,?��??�勢湖郵局,Post office,,23,0
2,2020/7/28,3,09:40,00:05,commute,17,,,,0,0
2,2020/7/28,3,09:45,08:35,leisure,10,,,home,0,1
2,2020/7/28,3,18:20,00:35,commute,17,,,,0,0
2,2020/7/28,3,18:55,03:15,lesson,4,SK2 TOEFL,Cramming school,,9,0
2,2020/7/28,3,22:10,00:50,commute,17,,,,0,0
2,2020/7/28,3,23:00,02:00,leisure,10,,,home,0,1
2,2020/7/29,4,01:00,08:30,sleep,3,,,home,0,1
2,2020/7/29,4,09:30,00:50,leisure,10,,,home,0,1
2,2020/7/29,4,10:20,00:30,commute,17,,,,0,0
2,2020/7/29,4,10:50,01:50,shopping,12,忠�?sogo,Department store,,6,0
2,2020/7/29,4,12:40,00:20,commute,17,,,,0,0
2,2020/7/29,4,13:00,04:00,work,6,,,company,0,2
2,2020/7/29,4,17:00,00:50,commute,17,,,,0,0
2,2020/7/29,4,17:50,03:10,leisure,10,,,home,0,1
2,2020/7/29,4,21:00,00:10,commute,17,,,,0,0
2,2020/7/29,4,21:10,00:30,shopping,12,家�?�?Hypermarket,,6,0,
2,2020/7/29,4,21:40,00:05,commute,17,,,,0,0
2,2020/7/29,4,21:45,01:15,work out,9,world gym,gym,,8,0
2,2020/7/29,4,23:00,00:05,commute,17,,,,0,0
2,2020/7/29,4,23:05,01:25,leisure,10,,,home,0,1
2,2020/7/30,5,00:30,09:00,sleep,3,,,home,0,1
2,2020/7/30,5,09:30,03:20,leisure,10,,,home,0,1
2,2020/7/30,5,12:50,00:45,commute,17,,,,0,0
2,2020/7/30,5,13:35,04:55,meeting,13,Notch,cafe,,4,0
2,2020/7/30,5,18:30,01:30,food,1,?��?�?Tonkatsu restaurant,,5,0,
2,2020/7/30,5,20:00,01:30,hangout,11,麥當??Fast food restaurant,,5,0,
2,2020/7/30,5,21:30,00:30,commute,17,,,,0,0
2,2020/7/30,5,22:00,00:25,leisure,10,,,home,0,1
2,2020/7/30,5,22:25,00:05,commute,17,,,,0,0
2,2020/7/30,5,22:30,00:50,work out,9,world gym,gym,,8,0
2,2020/7/30,5,23:20,00:10,commute,17,,,,0,0
2,2020/7/30,5,23:30,01:30,leisure,10,,,home,0,1
2,2020/8/1,7,01:00,08:30,sleep,3,,,home,0,1
2,2020/8/1,7,09:30,02:40,leisure,10,,,home,0,1
2,2020/8/1,7,12:10,00:40,commute,17,,,,0,0
2,2020/8/1,7,12:50,04:10,work,6,,,company,0,2
2,2020/8/1,7,17:00,00:35,commute,17,,,,0,0
2,2020/8/1,7,17:35,00:50,food,1,?��??�麵,Ramen restaurant,,5,0
2,2020/8/1,7,18:25,00:10,commute,17,,,,0,0
2,2020/8/1,7,18:35,03:40,lesson,4,SK2 TOEFL,cramming school,,9,0
2,2020/8/1,7,22:15,00:35,commute,17,,,,0,0
2,2020/8/1,7,22:50,02:40,leisure,10,,,home,0,1
2,2020/8/1,7,01:30,08:20,sleep,3,,,home,0,1
2,2020/8/1,7,09:50,01:10,leisure,10,,,home,0,1
2,2020/8/1,7,11:00,00:40,commute,17,,,,0,0
2,2020/8/1,7,11:40,00:20,shopping,12,niko and...,Home goods store,,6,0
2,2020/8/1,7,12:00,01:40,food,1,京東?��?,Yakiniku restaurant,,5,0
2,2020/8/1,7,13:40,02:20,commute,17,,,,0,0
2,2020/8/1,7,16:00,02:10,activities,7,?��?,Beach,,17,0
2,2020/8/1,7,18:10,01:10,commute,17,,,,0,0
2,2020/8/1,7,19:20,01:40,food,1,廟口夜�?,Night market,,5,0
2,2020/8/1,7,21:00,01:00,commute,17,,,,0,0
2,2020/8/1,7,22:00,04:00,leisure,10,,,home,0,1
2,2020/8/2,1,02:00,06:40,sleep,3,,,home,0,1
2,2020/8/2,1,08:40,00:35,leisure,10,,,home,0,1
2,2020/8/2,1,09:15,00:25,commute,17,,,,0,0
2,2020/8/2,1,09:40,00:40,hangout,11,?��??�潭�?Subway station,,24,0,
2,2020/8/2,1,10:20,00:40,commute,17,,,,0,0
2,2020/8/2,1,11:00,03:00,hangout,11,Qingtiangang Grassland,National park,,13,0
2,2020/8/2,1,14:00,01:00,food,1,?��?廚房,Restaurant,,5,0
2,2020/8/2,1,15:00,01:00,hangout,11,?��?大學,University,,13,0
